record_id,canonical_id,source,provenance_sources,source_record_id,doi,pmid,pmcid,title,abstract,year,publication_date,document_type,language,url,is_preprint,duplicate_count,query_branches,local_multiomics_match,local_aging_match,local_causal_anchor_match,local_three_block_match
doi:10.1101/2022.12.21.521440,doi:10.1101/2022.12.21.521440,semantic_scholar,semantic_scholar,1081773d4b93db292f32e474dcd01167ec6a25cd,10.1101/2022.12.21.521440,,,Multiomic Analysis of Adult Diapause in Drosophila melanogaster Identifies Hallmarks of Cellular Quiescence,"Age is a fundamental aspect of biology that underlies the efficacy of a broad range of functions. Identifying determinants for how quickly or slowly we age will contribute greatly to our understanding of age as a modifier of overall health, particularly to the advancement of therapeutic interventions designed to mitigate or delay age-associated disorders. While much work has been devoted to the study of genetic or pharmacological interventions that extend lifespan, this approach does not necessarily recapitulate the physiological profile of naturally long-lived individuals. Diapause and diapause-like states constitute natural, inducible and evolutionarily conserved examples of lifespan plasticity that are well-suited to serve as physiologically accurate models of longevity. Here, we leveraged a metabolically critical signaling organ in Drosophila, the fat body, to examine diapause-associated transcription in the context of chromatin accessibility and the regulation of lifespan. Through a combination of ATAC-seq and RNA-seq, our observations suggest chromatin is globally reorganized in diapause and may assume a poised conformation to facilitate the rapid transcription of pro-development genes upon diapause termination. We found particular significance of GAF, NELF, and RNA polymerase III in this context. Congruently, transcription during diapause appears to favor many processes supporting the maintenance of cellular quiescence and the inhibition of differentiation. Our data are consistent with a model wherein diapause induces cellular quiescence in the fat body, as was additionally supported through fluorescent microscopy and comparison with public ChIP-seq data for developmentally juvenile files. This work opens the possibility that longevity in diapause may be partially determined through a lack of mitogenic signaling from the quiescent niche, concurrent with changes to the hormonal and immunological profiles that skew metabolism towards tissue maintenance.",2023,2023-01-02,,,https://www.semanticscholar.org/paper/1081773d4b93db292f32e474dcd01167ec6a25cd,False,0,,True,True,True,True
doi:10.1101/2024.11.01.621468,doi:10.1101/2024.11.01.621468,openalex,openalex,https://openalex.org/W4404018256,10.1101/2024.11.01.621468,,,TET2-mediated epigenetic modification promotes stress senescence of pancreatic β cells in type 2 diabetes mellitus,"Abstract Epigenetic modification plays a key role in β cell senescence. In the regulation of gene expression, there is a complex and close relationship between DNA methylation and histone modification. In order to explore its specific mechanism in T2DM β cell senescence, we used postbisulfite aptamer labeling of genome-wide bisulfite-SEQ, chromatin immunocoprecipitation-SEQ, RNA-SEQ, CRISPR/Cas9 TETs knockout, RNA interference, TET2 inhibitors, lentiviral overexpression, and gene knockout mouse models. Our study found that demethylase TET2 was localized in the islets of mice, and the expression level increased with age. TET2 knockout in pancreatic β cells can hypermethylate PTEN, up-regulate MOF and enrich H4K16ac, and reduce the level of aging markers. This study confirmed that TET2-mediated PTEN DNA methylation can promote a new mechanism of β cell senescence by regulating H4K16ac, providing a new molecular mechanism and therapeutic target for T2DM β cell senescence therapy.",2024,2024-11-03,preprint,en,https://openalex.org/W4404018256,True,0,epigenomics_plus_downstream,True,True,True,True
doi:10.1101/2025.11.12.25339932,doi:10.1101/2025.11.12.25339932,europepmc,europepmc;semantic_scholar,PPR:PPR1119058,10.1101/2025.11.12.25339932,,,"Multi-Omics Modelling of Plasma pTau181, GFAP, and Metabolic Features Enables Risk Stratification in Prodromal Alzheimer’s Disease","Background Mild cognitive impairment (MCI) is a heterogeneous state between normal ageing and dementia, often considered prodromal to Alzheimer’s disease (AD). Progression is variable, and distinguishing stable from progressive MCI remains difficult, particularly in the presence of mixed neuropathology. Blood biomarkers such as phosphorylated tau181 (pTau181), glial fibrillary acidic protein (GFAP), and neurofilament light chain (NfL) demonstrate prognostic value in established AD, but limited performance for prognosticating progression from MCI. Methods Blood protein biomarkers (pTau181, GFAP, NfL) were integrated with NMR- and LC-MS-derived metabolomic features. In a deeply phenotyped MCI cohort (VITACOG; n =68) with two-year MRI follow-up, cross-validated logistic regression identified discriminative multi-analyte panels to distinguish stable from progressive MCI. Disease progression was defined by worsening cortical atrophy, measured via annualised brain volume loss. Generalisability was tested in a larger community-based cohort from UK Biobank ( n =223) and two Oxford Project to Investigate Memory and Ageing (OPTIMA) subsets with histopathological diagnosis ( n =61, n =37). Results Integration of pTau181 with six metabolite features yielded the highest prognostic performance (AUC 0.91; accuracy 80%), with metabolomic findings independently validated in the OPTIMA cohort. A complementary GFAP-NMR panel also performed strongly (AUC 0.80; accuracy 75%). In contrast, individual metabolites, including the atrophy marker homocysteine, and standalone protein biomarkers performed poorly (AUC ≤0.66), as well their combination (AUC 0.68), highlighting the added value of multi-omic integration. In an asymptomatic ageing population (UK Biobank), the models served as a population-level stress test, confirming that multi-omic integration improved specificity for MRI-derived atrophy measures and captured atrophy-related risk in community cohorts. Conclusion Multi-omic integration of protein and metabolic features markedly improved prognostication of MCI progression by capturing early neurodegenerative signatures, yielding translational panels suitable for scalable risk stratification and early therapeutic intervention in clinical practice.",2025,2025-11-14,Preprint,,https://europepmc.org/article/PPR/PPR1119058,True,1,,True,True,True,True
doi:10.1111/acel.14466,doi:10.1111/acel.14466,europepmc,europepmc;openalex;pubmed;scopus,MED:39748132,10.1111/acel.14466,39748132,PMC12073915,CALB1 and RPL23 Are Essential for Maintaining Oocyte Quality and Function During Aging.,"With advancing age, significant changes occur in the female reproductive system, the most notable of which is the decline in oocyte quality, a key factor affecting female fertility. However, the mechanisms underlying oocyte aging remain poorly understood. In this study, we obtained oocytes from aged and young female mice and performed single-cell transcriptome sequencing, comparing our findings with existing proteomic analyses. Our analysis revealed that one of the primary characteristics of aging oocytes is the disruption of calcium ion homeostasis. Specifically, we identified two key genes involved in the oocyte aging process, Calb1 and Rpl23. Experimental validation demonstrated that knockdown of CALB1 in oocytes led to reduced calcium ion levels in the endoplasmic reticulum and mitochondria, resulting in mitochondrial dysfunction and meiotic defects. Further experiments suggested that RPL23 may function as a downstream gene of CALB1, and its knockdown caused mitochondrial dysfunction, excessive accumulation of reactive oxygen species (ROS), and spindle assembly defects. Notably, overexpression of these two genes in aging oocytes partially rescued the maternal age-related defective phenotypes, underscoring their crucial roles in oocyte aging. This study provides a comprehensive understanding of the specific mechanisms underlying mouse oocyte aging at single-cell resolution, supported by experimental validation, and offers new directions and potential targets for future research into age-related reproductive health issues.",2025,2025-01-02,research-article; Journal Article,eng,https://europepmc.org/article/MED/39748132,False,3,,True,True,True,True
doi:10.1111/j.1749-6632.2003.tb05984.x,doi:10.1111/j.1749-6632.2003.tb05984.x,pubmed,pubmed,12724234,10.1111/j.1749-6632.2003.tb05984.x,12724234,,Early detection and risk assessment: proceedings and recommendations from the Workshop on Epigenetics in Cancer Prevention.,"Recent advances in molecular biology that have provided a greater understanding of multistage carcinogenesis include the use of biomarkers of early detection and risk assessment. Prominent among such biomarkers are epigenetic changes. The field of epigenetics has seen a recent surge of interest among cancer researchers since alterations in DNA methylation have emerged as one of the most consistent molecular alterations in multiple neoplasms. Chromatin condensation, histone deacetylation, and promoter methylation are major steps in the epigenetic regulation of gene expression. Epigenetic changes may occur due to environmental factors, aging, and genomic imprinting. An important distinction between genetic and epigenetic alterations in cancer prevention is that the latter might be more easily reversed using therapeutic interventions. In the workshop the following areas of research were recognized for emphasis in future work: (1) basic epigenetic mechanisms in cancer need further investigation; (2) technology development in the area of epigenetics, such as high-throughput quantitative assays and increased sensitivity/specificity, is essential for the early detection and risk assessment of cancer; (3) the clinical application of epigenetic changes to cancer prevention and risk assessment needs further investigation. Further research will lead to the identification of new targets for cancer prevention.",2003,2003-03-01,Conference Proceedings,eng,https://pubmed.ncbi.nlm.nih.gov/12724234/,False,0,,True,True,True,True
doi:10.1128/msystems.01148-24,doi:10.1128/msystems.01148-24,semantic_scholar,semantic_scholar,a812526d679b36bc62936a96c6b6affaeb9b1ee9,10.1128/msystems.01148-24,40084870,12013275,Multi-omics analyses of the gut microbiota and metabolites in children with metabolic dysfunction-associated steatotic liver disease,"ABSTRACT The development and severity of metabolic dysfunction-associated steatotic liver disease (MASLD) in children are closely related to alterations of gut microbiota. This study aims to investigate changes in the gut microbiota signature and microbial metabolites in children with MASLD. We collected fecal samples from children and adolescents aged 6–16 years, and the presence of MASLD was diagnosed by ultrasound. We performed 16S ribosomal DNA sequencing and targeted metabolomics in 36 and 25 subjects, consisting of healthy controls, children with obesity, and children with MASLD. The α-diversity was significantly lower in children with obesity and MASLD compared with healthy controls. Linear discriminant analysis of effect size analysis identified Anaerostipes and A. hadrus as the top biomarkers differentiating the obesity group from the MASLD group. In MASLD patients with high alanine aminotransferase values (≥50 U/L for boys and 44 U/L for girls), we observed a decrease in the gut microbiota health index. MASLD patients with high shear wave elastography (E) values (≥6.2 kPa) showed an increased abundance of Ruminococcus torques, which was positively correlated with the levels of deoxycholic acid (DCA) and E values. Importantly, the mediation analysis identified positive associations between R. torques and clinical indicators of MASLD that were mediated by DCA. Overall, our study suggests that gut microbiota and metabolites are significantly altered in children with MASLD, and targeting R. torques may offer potential benefits for disease management. IMPORTANCE This study investigated alterations in the gut microbiota signature and microbial metabolites in children with metabolic dysfunction-associated steatotic liver disease (MASLD). We found that an increased abundance of Ruminococcus torques was associated with increased levels of deoxycholic acid and the progression of MASLD, suggesting that R. torques may serve as a novel clinical target in pediatric MASLD. This study investigated alterations in the gut microbiota signature and microbial metabolites in children with metabolic dysfunction-associated steatotic liver disease (MASLD). We found that an increased abundance of Ruminococcus torques was associated with increased levels of deoxycholic acid and the progression of MASLD, suggesting that R. torques may serve as a novel clinical target in pediatric MASLD.",2025,2025-03-14,JournalArticle,,https://www.semanticscholar.org/paper/a812526d679b36bc62936a96c6b6affaeb9b1ee9,False,0,,True,False,True,False
doi:10.1158/0008-5472.can-10-1483,doi:10.1158/0008-5472.can-10-1483,pubmed,pubmed,21118961,10.1158/0008-5472.can-10-1483,21118961,PMC3059726,Sp100 as a potent tumor suppressor: accelerated senescence and rapid malignant transformation of human fibroblasts through modulation of an embryonic stem cell program.,"Identifying the functions of proteins, which associate with specific subnuclear structures, is critical to understanding eukaryotic nuclear dynamics. Sp100 is a prototypical protein of ND10/PML nuclear bodies, which colocalizes with Daxx and the proto-oncogenic PML. Sp100 isoforms contain SAND, PHD, Bromo, and HMG domains and are highly sumoylated, all characteristics suggestive of a role in chromatin-mediated gene regulation. A role for Sp100 in oncogenesis has not been defined previously. Using selective Sp100 isoform-knockdown approaches, we show that normal human diploid fibroblasts with reduced Sp100 levels rapidly senesce. Subsequently, small rapidly dividing Sp100 minus cells emerge from the senescing fibroblasts and are found to be highly tumorigenic in nude mice. The derivation of these tumorigenic cells from the parental fibroblasts is confirmed by microsatellite analysis. The small rapidly dividing Sp100 minus cells now also lack ND10/PML bodies, and exhibit genomic instability and p53 cytoplasmic sequestration. They have also activated MYC, RAS, and TERT pathways and express mesenchymal to epithelial transdifferentiation (MET) markers. Reintroduction of expression of only the Sp100A isoform is sufficient to maintain senescence and to inhibit emergence of the highly tumorigenic cells. Global transcriptome studies, quantitative PCR, and protein studies, as well as immunolocalization studies during the course of the transformation, reveal that a transient expression of stem cell markers precedes the malignant transformation. These results identify a role for Sp100 as a tumor suppressor in addition to its role in maintaining ND10/PML bodies and in the epigenetic regulation of gene expression.",2010,2010-11-30,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Retracted Publication",eng,https://pubmed.ncbi.nlm.nih.gov/21118961/,False,0,,True,False,True,False
doi:10.1158/2159-8290.cd-13-2-iti,doi:10.1158/2159-8290.cd-13-2-iti,openalex,openalex,https://openalex.org/W4319319167,10.1158/2159-8290.cd-13-2-iti,,,In This Issue,"Pancreatic ductal adenocarcinoma (PDAC) is a lethal malignancy with few therapeutic options. The majority of patients with PDAC harbor a mutation in the KRAS oncogene. Kemp and colleagues utilized a small-molecule inhibitor of KrasG12D, MRTX1133, and identified deep tumor regressions in multiple immune-competent PDAC models. Additionally, inhibition of KrasG12D remodeled the tumor microenvironment from an immune-suppressive to an immune-reactive state with increased infiltration of M1-like macrophages and cytotoxic T cells. These results provide preclinical evidence for the efficacy of KrasG12D inhibition in PDAC and suggest MRTX1133 has the potential for translation to the clinic.See article, p. 298.While tumors with mismatch-repair deficiency (MMRd) all have high mutation burdens, only a fraction of patients respond to PD-1 checkpoint blockade. In a cohort of patients receiving pembrolizumab for MMRd endometrial cancer, Chow, Michaels, and colleagues found that the underlying molecular mechanism of MMRd was associated with treatment response. Patients with mutational MMRd tumors had a 100% response rate (6 of 6) compared to 44% with epigenetic MMRd tumors (8 of 18). Differential responses to pembrolizumab were correlated with distinct features of the circulating immune repertoire. The molecular mechanism of MMRd may represent a useful biomarker for cancer immunotherapy.See article, p. 312.Posttranscriptional RNA modifications are emerging as pathogenetic mechanisms in cancer. Zhou, Aroua, and colleagues showed that human leukemia stem cells express high levels of the rRNA 2'-O-methyltransferase fibrillarin (FBL). FBL overexpression dynamically increases ribosomal RNA (rRNA) methylation in acute myeloid leukemia cells at various novel target sites. Increased rRNA methylation at specific sites reprograms protein translation and increases leukemia stem cell number and function in patient-derived xenografts. Together, these results uncovered a novel molecular mechanism promoting leukemic stem cell transformation and self-renewal.See article, p. 332.In this study, Dutta, Alberge, and colleagues demonstrate a novel liquid biopsy approach, MinimuMM-seq, that enables enumeration and whole-genome sequencing of circulating tumor cells (CTC) to replace standard molecular cytogenetics performed on bone marrow of patients with multiple myeloma (MM). In precursor and symptomatic MM, CTCs harbored the same hallmark DNA mutations as clinical bone marrow biopsy samples (including translocations, hyperdiploidy, and copy-number abnormalities). These proof-of-concept results demonstrate that genomic biomarker profiling of CTCs could be used clinically for screening, risk classification, and longitudinal monitoring of patients with MM in a minimally invasive manner.See article, p. 348.A major bottleneck in the development of novel therapies for hematologic cancers is the lack of in vitro systems that adequately model human bone marrow. In this study, Khan and colleagues describe a stepwise differentiation protocol in which human induced pluripotent stem cells generate key stromal, vascular, and hematopoietic bone marrow cell lineages. These 3D cultures self-organize, generating bone marrow organoids with substantial architectural and transcriptional homology to native hematopoietic tissues. The utility of these organoids was also demonstrated for modeling bone marrow fibrosis, screening inhibitors, and supporting survival of lymphoid and myeloid cancer cells from patients, including cells that are typically poorly viable ex vivo.See article, p. 364.OncoLoop prioritizes cancer treatments by predicting drug sensitivity in human tumors and their cognate models. Vasciaveo, Arriaga, Nunes de Almeida, and colleagues applied OncoLoop to prostate cancer (PCa) using an extensive series of mouse tumors as cognate models. Interrogation of human PCa cohorts by Master Regulator (MR) conservation analysis showed that most advanced patients were represented by at least one cognate tumor. Drugs predicted to invert MR activity in patients and cognate tumors were validated in PCa models of tumors and metastasis and enhanced the efficacy of clinically relevant drugs. These results suggest the applicability of OncoLoop to many cancers for which patient data and cognate models are available.See article, p. 386.Cellular senescence is a nonapoptotic response to severe damage that affects many aspects of cellular biology. Marin and colleagues show that the induction of senescence expands the repertoire of presented antigens, promotes antigen presentation, and renders cells very efficient in activating antigen-presenting cells and antigen-specific CD8+ T cells. Accordingly, immunization of mice with senescent cancer cells elicits strong antitumor protection that is superior to cancer cells undergoing immunogenic cell death. Finally, upon therapy-induced senescence, human primary cancer cells also exhibit augmented activation of autologous antigen-specific tumor-infiltrating CD8 lymphocytes. Together, this study indicates that senescent cancer cells can be exploited to improve CD8-dependent antitumor immunity.See article, p. 410.Using an immunocompetent mouse model of liver cancer in which tumor cell senescence reactivates anti-tumor immunity, Chen and colleagues show that, in addition to producing a senescence-associated secretory phenotype (SASP) that alters the tissue environment, senescence drives the remodeling of a cell's tissue sensing capacity by altering their surfaceome and intracellular signaling programs in a manner that can facilitate immune surveillance. One outcome of this altered sensing capacity is a hypersensitivity to extracellular IFNγ, leading to robust upregulation of the antigen presentation machinery and improved senescent cell targeting by cytotoxic T cells. This mechanism provides a framework and rationale for harnessing senescence to improve cancer immunotherapies.See article, p. 432.Resistance to lysosomal autophagy inhibition (LAI) is common. Jain and colleagues showed that LAI treatment upregulates the glycosphingolipid synthesis enzyme UGCG, which contributes to LAI resistance as upregulated UGCG resists lysosomal membrane permeabilization (LMP) leading to cancer cell survival. These LAI-induced changes were correlated with increased GM1+ membrane microdomain (GMM) formation on plasma membrane and lysosomes. Use of the FDA-approved UGCG inhibitor eliglustat combined with LAI demonstrates durable antitumor activity in multiple animal models of melanoma, including a therapy-resistant patient-derived xenograft. UGCG inhibition abrogates GMM formation and augments LAI-induced LMP, resulting in cancer cell death and supporting future clinical trials combining eliglustat with LAI.See article, p. 454.Bone undergoes constant turnover during physiologic and pathologic processes, but how the dynamics of the bone microenvironment impacts metastatic colonization of disseminated tumor cells remains undetermined. Zhang and colleagues observed a connection between bone remodeling and bone metastasis initiation in mouse models, and a specific subset of bone mesenchymal stromal cells, which express NG2 protein and directly contribute to osteogenesis, was identified that links the process of bone repair and expansion of metastatic tumor cells. Mechanistically, cell–cell interactions between N-cadherin–expressing NG2+ cells and epithelial tumor cells, which was further strengthened upon osteogenic differentiation, promoted cancer cell proliferation and migration.See article, p. 474.The genes encoding isocitrate dehydrogenase 1 and 2 (IDH1/2) are mutated in multiple cancers, resulting in high levels of (R)-2-hydroxyglutarate and epigenetically driven oncogenicity. However, their subcellular localization and frequency differ across cancers, suggesting there may be additional underlying metabolic differences. In this study, Thomas and colleagues pinpoint clinically actionable metabolic vulnerabilities by analyzing the lipid metabolome in patient samples and reveal the lipid synthesis enzyme ACC1 as a synthetic lethal target in IDH1-, but not IDH2-, mutant cancers. The findings have implications for precision dietetics and define novel targets for tumors resistant to IDH inhibitors.See article, p. 496.",2023,2023-02-06,article,en,https://openalex.org/W4319319167,False,0,genomics_plus_other,True,True,True,True
doi:10.1167/iovs.18-24845,doi:10.1167/iovs.18-24845,semantic_scholar,semantic_scholar,db508edda265d5a68b5edb26e5af39d961aea7f2,10.1167/iovs.18-24845,30516819,6281277,"Potential Role of Ocular Microbiome, Host Genotype, Tear Cytokines, and Environmental Factors in Corneal Infiltrative Events in Contact Lens Wearers","Purpose The purpose of this study was to explore differences in genotype, ocular surface microbiome, tear inflammatory markers, and environmental and behavioral exposures in soft contact lens (SCL) wearers with and without a history of corneal infiltrative events (CIEs). Methods Nine SCL wearers with a recent CIE and nine age-, sex-, and SCL material- and modality-matched controls were enrolled. The Contact Lens Risk Survey, slit-lamp examination data, basal tears, conjunctival microbial cultures, and peripheral blood samples were collected. Tear inflammatory mediator concentrations, genomic DNA from swabs, and whole exome sequencing of blood samples were quantified. Results There were no marked differences in SCL wear behaviors or exposures between case and control subjects. Predominant organisms detected among case and control subjects were Staphylococcus, Propionibacterium, Streptococcus, and Corynebacterium. Marginally higher levels of Neisseria were found in three of nine cases but zero of nine control samples (P = 0.056). A potentially deleterious missense single nucleotide polymorphism (SNP) variant in IL-6 Signal Transducer (IL6ST) was found in seven of eight cases and zero of nine controls (rs2228046; P = 0.03). The concentration of tear IL-6 was significantly higher in cases (4.5 [range, 2.1 to 6.2] pg/mL) versus controls (3.5 [range, 2.5 to 6.6] Pg/mL; = 0.02). Conclusions Tear IL-6 concentration was higher, and SNP variants were detected in subjects with a history of CIEs compared with healthy controls. The synthesis, signaling, and ocular surface cytokine concentration of IL-6 may be related to susceptibility to CIE. A larger study population is required to further explore relationships between genetic variations, the ocular surface microbiome, inflammatory mediators, and environmental exposures.",2018,2018-12-01,JournalArticle; Review,,https://www.semanticscholar.org/paper/db508edda265d5a68b5edb26e5af39d961aea7f2,False,0,,True,False,False,False
doi:10.1182/blood-2023-185346,doi:10.1182/blood-2023-185346,semantic_scholar,semantic_scholar,3483315220c22d987f7386647408b010c699220d,10.1182/blood-2023-185346,,,3rd-Generation Tyrosine Kinase-Inhibitors and Azacitidine Are Safe and Effective in Myeloid Blast-Phase Chronic Myeloid Leukaemia and Result in a High Proportion of Subjects in 2 nd Chronic Phase Able to Receive a Transplant,"Background Myeloidblast phase of chronic myeloid leukemia (CML-MBP) has a terrible prognosis with a haemopoietic cell transplant the only likely cure. Probability of transplant success is markedly increased if someone can be returned to chronic phase. Purposes Study safety and efficacy of olverembatinib or ponatinib and azacitidine (AZA) in this setting. MethodsCML-MBP was diagnosed according to the WHO 2016 criteria. Ponatinib, 45 mg/d or olverembatinib, 30 mg every other d were combined with azacitidine, 75 mg/mE+2/d for 7 d in 28 d cycles. Subjects achieving 2 nd chronic phase received an allotransplant whereas others continued the therapy specified. 2 nd chronic phase was defined as < 10% blood and bone marrow blasts and no extra-medullary leukaemia for ≥ 4 w. Event-free survival (EFS) was defined as interval from therapy start to no response, progression to accelerated or blast phase or CML-related death. CML-related survival was defined as interval from therapy start to death from blast phase and survival, this interval to death from any cause. Haematologic, cytogenetic and molecular responses were monitored. Targeted DNA sequencing and whole RNA sequencing were done before therapy start. “MOVICS” package in R software was used for multi-omics integrated analyses and molecular sub-type classification. Cox regression models were used to identify co-variates associated with outcomes. The study was registered in Chinese Clinical Trial Registry (ChiCTR2200055887). Results 39 consecutive subjects were registered from October, 2020 to July, 2023. 21 were male. Median age was 50 years (Interquartile range [IQR], 33-54 years). 23 received olverembatinib; 16, ponatinib. Median follow-up was 10 months (mo) (IQR, 3-19 mo). 30 (77%) subjects achieved a 2 nd chronic phase after 1 cycle, 11 of whom received a transplant, 8 progressed to blast phase again; and 9 (23%) others had no response. 25 subjects died of progression (N = 19), transplant-related mortality (N = 3), COVID-19 (N = 2) or heart failure (N = 1). Median EFS, CML-related survival and survival were 4 (95% Confidence Interval [CI], 1-6) months, 12 (8-17) months and 11 (6-15) months. Subjects receiving a transplant had better EFS ( p= 0.03), CML-related survival ( p= 0.009) and survival ( p= 0.04) compared with non-transplant subjects ( Figure 1). Most treatment-related severe adverse events were tolerable and manageable including 25 subjects (65%) developing ≥ 4 grade neutropenia with or without thrombocytopenia except only 1 subject developing early death due to heart failure. In addition, 2 subjects experienced COVID-19 and died subsequently. In adjusted Cox regression analyses of genomic (N = 37) and transcriptomic (N = 34) data KRASmutation was significantly-associated with worse EFS ( p= 0.05), CML-related survival ( p< 0.001) and survival ( p= 0.009). TP53mutation was associated with worse CML-related survival ( p= 0.02) and survival ( p= 0.003). PFKFB3::LINC02649 fusion was associated with better EFS ( p= 0.001), CML-related survival ( p= 0.007) and survival ( p= 0.005). Based on these data 34 subjects were divided into 2 clusters. Subjects in cluster 2 (N = 14) had worse EFS ( p= 0.001), CML-related survival ( p= 0.008) and survival ( p= 0.005) compared with those in cluster 1 (N = 20). In differential gene expression analyses 1,564 genes were up-regulated and 1,000 down-regulated in cluster 2 compared with cluster 1. In KEGG analyses up-regulated genes were enriched in signaling pathways including cytokine-cytokine receptor interaction, cell adhesion molecules, natural-killer (NK) cell mediated cytotoxicity, primary immune deficiency and Toll-like receptor. Down-regulated genes were enriched in cell-cycle and DNA replication pathways. Conclusion s Olverembatinib or ponatinib combined with azacitidine is a safe and effective therapy of CML-MBP allowing many subjects to receive a transplant in 2 nd chronic phase. KRAS and TP53 mutations and PFKFB3::LINC02649 fusions had predictive impact on outcomes. Determining whether adding azacitidine to a 3 rd-generation TKI requires a randomized controlled trial.",2023,2023-11-28,JournalArticle,,https://www.semanticscholar.org/paper/3483315220c22d987f7386647408b010c699220d,False,0,,True,False,True,False
doi:10.1186/1755-8794-1-62,doi:10.1186/1755-8794-1-62,semantic_scholar,semantic_scholar,a456a336e4da665c559aa459b22891e08df850e8,10.1186/1755-8794-1-62,19094230,2628924,"Biological processes, properties and molecular wiring diagrams of candidate low-penetrance breast cancer susceptibility genes","BackgroundRecent advances in whole-genome association studies (WGASs) for human cancer risk are beginning to provide the part lists of low-penetrance susceptibility genes. However, statistical analysis in these studies is complicated by the vast number of genetic variants examined and the weak effects observed, as a result of which constraints must be incorporated into the study design and analytical approach. In this scenario, biological attributes beyond the adjusted statistics generally receive little attention and, more importantly, the fundamental biological characteristics of low-penetrance susceptibility genes have yet to be determined.MethodsWe applied an integrative approach for identifying candidate low-penetrance breast cancer susceptibility genes, their characteristics and molecular networks through the analysis of diverse sources of biological evidence.ResultsFirst, examination of the distribution of Gene Ontology terms in ordered WGAS results identified asymmetrical distribution of Cell Communication and Cell Death processes linked to risk. Second, analysis of 11 different types of molecular or functional relationships in genomic and proteomic data sets defined the ""omic"" properties of candidate genes: i/ differential expression in tumors relative to normal tissue; ii/ somatic genomic copy number changes correlating with gene expression levels; iii/ differentially expressed across age at diagnosis; and iv/ expression changes after BRCA1 perturbation. Finally, network modeling of the effects of variants on germline gene expression showed higher connectivity than expected by chance between novel candidates and with known susceptibility genes, which supports functional relationships and provides mechanistic hypotheses of risk.ConclusionThis study proposes that cell communication and cell death are major biological processes perturbed in risk of breast cancer conferred by low-penetrance variants, and defines the common omic properties, molecular interactions and possible functional effects of candidate genes and proteins.",2008,2008-12-18,JournalArticle,,https://www.semanticscholar.org/paper/a456a336e4da665c559aa459b22891e08df850e8,False,0,,True,False,True,False
doi:10.1186/s12944-024-02328-1,doi:10.1186/s12944-024-02328-1,openalex,europepmc;openalex;pubmed;scopus;semantic_scholar,https://openalex.org/W4403588243,10.1186/s12944-024-02328-1,,,"Causal and mediating effects of lipid and facial aging: association study integrating GWAS, eQTL, mQTL, and pQTL data","BACKGROUND: Increasing evidence suggests a potential causal association between lipid levels and facial aging. The aim of this study was to investigate the relationship between levels of specific lipids and facial aging via Mendelian randomization methods. Additionally, this study aimed to identify mediators and explore relevant genes and drug targets. METHODS: In this study, genome-wide association data on plasma lipids from 7,174 Finnish individuals in the UK Biobank were used. Two-sample Mendelian randomization was applied to assess the causal effects of specific lipids on facial aging. Sensitivity and pleiotropy analyses were conducted to ensure the robustness and reliability of the results. Multivariate Mendelian randomization was conducted to account for the potential impact of confounding factors. Furthermore, summary-data-based Mendelian randomization was used to identify relevant genes, which were validated through multiomics data. Finally, drug‒gene interactions were explored via molecular docking techniques. RESULTS: Two-sample Mendelian randomization analysis revealed a causal relationship between lipid levels and facial aging. According to the multivariate Mendelian randomization results, smoking was found to mediate this association, and these lipids remained significantly associated with facial aging, even after accounting for environmental confounders. Using summary-data-based Mendelian randomization, CYP21A2, CCND1, PSMA4, and MED1 were identified as potential gene targets, with MED1 further validated through pQTL and mQTL data. Additionally, the MED1 protein was found to bind spontaneously with astragalin, fenofibrate, and ginsenoside. CONCLUSIONS: The results revealed a causal relationship between lipid levels and facial aging, revealing key gene targets that were still significantly associated with facial aging after controlling for environmental confounders. Additionally, the interactions between MED1 and certain drugs may indicate potential pathways for therapeutic interventions related to facial aging.",2024,2024-10-21,article,en,https://openalex.org/W4403588243,False,4,explicit_multiomics,True,True,True,True
